Currency,Unit,,Description,SASB Code,GRI Code,FY 22,FY 23
,Actual,,Critically endangered,, ,0,0
,Actual,,Endangered,, ,0,3
,Actual,,Vulnerable,, ,0,6
,Actual,,Near threatened,, ,0,14
,Actual,,Least concerned,, ,0,354
,Actual,,Other,, ,0,5
,,,,, ,,
,,Abstract Bold,Cyanide Management, EM-MM-150a.9, ,,
,Actual,Bold,Cyanide use (tonnes),, ,436,499
,Actual,,Total significant cyanide incidents that require reporting under applicable regulations1,, ,0,0
,Actual,,Cyanide releases off the mine site requiring response or remediation,, ,0,0
,Actual,,Cyanide releases on or off the mine site resulting in significant adverse effects to health ,, ,0,0
,Actual,,Cyanide releases on or off the mine site resulting in significant adverse effects to the environment,, ,0,0
,Actual,,Cyanide releases on or off the mine site requiring reporting under applicable regulations,, ,0,0
,Actual,,Releases cause applicable limits for cyanide to be exceeded,, ,0,0
,,,,, ,,
,,Abstract Bold,Environmental Fines & Sanctions,"EM-MM-140a.2, EM-MM-150a.9",2-27,,
,Actual,,Was the mine charged for non-compliance with environmental laws or regulations?,,,No,No
,Actual,,Amount of fines for non-compliance with environmental laws and regulations,,, -   ,N/A
,Actual,,Currency of fines for non-compliance with environmental laws and regulations,,,N/A,N/A
,Actual,,Were there actions against mine for non-compliance with envir. laws or regul.,,,Yes,No
,Actual,,Number of significant environmental incidents,,, -   , -   
,Actual,,  Number of significant spills ,,, -   , -   
,,,,, ,,
,,Abstract Bold,Energy,, ,,
,,Abstract Bold,Energy Consumption within the Organization,EM-MM-130a.1 ,302-1,,
,Actual,Bold,Fuel consumption,, ,"400,906","508,187"
,Actual,,Diesel (GJ) ,, ,"88,728","91,423"
,Actual,,Biodiesel (GJ),, ,"39,528",0
,Actual,,Light fuel & gasoline (GJ) ,, ,"6,565","6,440"
,Actual,,LPG (GJ) ,, ,0,0
,Actual,,Propane (GJ) ,, ,144,658
,Actual,,Lubricating oils & greases (GJ),, ,0,0
,Actual,,Natural gas (GJ) ,, ,"263,286","327,090"
,Actual,,Explosives (GJ),, ,"2,655","82,576"
,Actual,Bold,Total electricity consumption (kWh),, ,"163,896,799","182,554,670"
,Actual,Bold,Total electricity consumption (GJ),, ,"590,028","657,197"
,Actual,,Renewable electricity purchased from grid (kWh),, ,"63,919,752","71,196,321"
,Actual,,Non-renewable electricity low carbon electricity purchased from grid (kWh),, ,0,"62,068,588"
,Actual,,Non-renewable electricity other purchased from grid (kWh),, ,"99,977,048","49,289,761"
,Actual,,Non-renewable electricity generated on-site (kWh),, ,0,0
,Actual,Bold,% Low carbon electricity purchased,, ,39%,73%
,Actual,,% Renewable electricy consumption,, ,39%,39%
,Actual,,% Non-renewable low carbon electricity purchased,, ,0%,34%
,Actual,Bold,Total energy consumption (GJ),, ,"990,934","1,165,384"
,,,,, ,,
,,Abstract Bold,Energy Intensity,,302-3,,
,Actual,,Electricity intensity (per tonne of ore processed) (KWh/t),, ,527.7,413.4
,Actual,,Energy intensity (per tonne of ore processed) (GJ/t),, ,3.19,2.64
,,,,, ,,
,,Abstract Bold,Emissions,, ,,
,,Abstract Bold,Greenhouse Gas (GHG) Emissions,EM-MM-110a.1,"305-1. 305-2, 305-4, 305-5, 305-6",,
,Actual,,Direct GHG produced (scope 1 (tonnes CO2e)),, ,"22,177","39,218"
,Actual,,Indirect GHG produced (scope 2 (tonnes CO2e)),, ,"4,589","5,112"
,Actual,,Proportion of GHG emissions by operation,, ,2%,3%
,Actual,,Total GHG Produced (Scope 1 and 2(tonnes CO2e)),, ,"26,766","44,330"
,Actual,,GHG Intensity (Total tonnes CO2e/ Oz of Ore Processed),, ,0.09,0.10
,Actual,,GHG Intensity (Total tonnes CO2e/ Oz of Gold Produced),, ,0.13,0.19
,,,,, ,,
,,Abstract Bold,Other Significant Air Emissions Dust Noise and Vibration,EM-MM-120a.1,305-7,,
,Actual,,Sulfur oxides (Sox) (tonnes),, ,16,12
,Actual,,Noxides (Nox) (tonnes),, ,257,188
,Actual,,Is environmental dust monitoring performed on site?,,,Yes,Yes
,Actual,,Is noise monitored at site?,,,No,No
,Actual,,Are blast vibrations monitored at site?,,,Yes,Yes
,,,,, ,,
,,Abstract Bold,Water Management,, ,,
,,Abstract Bold,Water Withdrawal (m³),EM-MM-140a.1,"303-3, 303-5",,
,Actual,,Surface water ,, ,"2,889,345","4,499,274"
,Actual,,"Open water bodies (High) for use
",, ,0,0
,Actual,,"Open water bodies (Low) for use
",, ,0,0
,Actual,,"Surface contact water from precipitation and runoff (High) managed
",, ,0,0
,Actual,,"Surface contact water from precipitation and runoff (Low) managed
",, ,"2,158,254","3,976,375"
,Actual,,"Water collected from rain and/or snow melt (High) for use
",, ,0,0
,Actual,,"Water collected from rain and/or snow melt (Low) for use
",, ,0,0
,Actual,,"Open water bodies (High) dewatered
",, ,0,0
,Actual,,"Open water bodies (Low) dewatered
",, ,"731,091","522,899"
,Actual,,Groundwater,, ,"2,204,136","2,194,976"
,Actual,,"Wells (High) for use
",, ,"3,325","13,985"
,Actual,,"Wells (Low) for use
",, ,0,0
,Actual,, Mine dewatering (High) managed,, ,0,0
,Actual,, Mine dewatering (Low) managed,, ,"2,200,811","2,180,991"
,Actual,, Mine dewatering (High) for use,, ,0,0
,Actual,, Mine dewatering (Low) for use,, ,0,0
,Actual,,Third-party water ,, ,"266,545","179,019"
,Actual,,Municipal water system (High ) for use,, ,"266,545","179,019"
,Actual,,Third-party water (Low) for use,, ,0,0
,Actual,Bold,Total operational water withdrawal (m3),, ,"269,870","193,004"
,Actual,Bold,Total freshwater withdrawal for use (m3),, ,"269,870","193,004"
,Actual,Bold,Total low value water withdrawal for use (m3),, , -   , -   
,Actual,,Freshwater withdrawn for use from areas with high or extremely high baseline water stress (%),, ,0%,
,Actual,,Total water withdrawn from areas with high or extremely high baseline water stress (%),, ,0%,0%
,Actual,,Water consumption from areas with high or extremely high baseline water stress (%),, ,0%,
,,,,, ,,
,,Abstract Bold,Water Withdrawal Intensity ,EM-MM-140a.1,303-3,,
,Actual,,Freshwater withdrawn for use intensity (m3 of water per tonned of ore processed),, ,0.87,0.44
,Actual,,Freshwater withdrawn for use intensity (m3 of water per gold oz),, ,1.35,0.84
,,,,, ,,
,,Abstract Bold,Water Used and Recycled (m³),EM-MM-140a.1 ,303-5,,
,Actual,Bold,Total water comsumption,, ,"742,061","3,069,283"
,Actual,,Total water used ,, ,,"1,183,507"
,Actual,,Water recycled ,, ,,"990,503"
,Actual,,Percent water recycled,, ,,84%
,,,,, ,,
,,Abstract Bold,Water Discharge (m³),EM-MM-140a.2,"303-4, 306-1,306-5",,
,Actual,Bold,Water discharged,, ,"4,617,965","3,803,986"
,Actual,Bold,Water discharged to fresh water bodies ,, ,"4,617,965","3,586,309"
,Actual,,Untreated water discharged to fresh water bodies ,, ,0,0
,Actual,,Primary treated  water discharged to fresh water bodies ,, ,0,0
,Actual,,Secondary treated water discharged to fresh water bodies ,, ,0,0
,Actual,,Tertiary treated water discharged to fresh water bodies ,, ,"4,617,965","3,586,309"
,Actual,Bold,Discharged to sea/ocean,, ,0,0
,Actual,,Untreated water discharged to sea/ocean,, ,0,0
,Actual,,Primary treated water discharged to sea/ocean,, ,0,0
,Actual,,Secondary treated water discharged to sea/ocean,, ,0,0
,Actual,,Tertiary treated water discharged to sea/ocean,, ,0,0
,Actual,Bold,Discharged underground,, ,0,"217,677"
,Actual,,Untreated water discharged underground,, ,0,"217,677"
,Actual,,Primary treated water discharged underground,, ,0,0
,Actual,,Secondary treated water discharged underground,, ,0,0
,Actual,,Tertiary treated water discharged underground,, ,0,0
,Actual,Bold,Discharge to third party for reclamation,, ,0,0
,Actual,,Untreated water discharged to third party for reclamation,, ,0,0
,Actual,,Primary treated  water discharged to third party for reclamation,, ,0,0
,Actual,,Secondary treated water discharged to third party for reclamation,, ,0,0
,Actual,,Tertiary treated water discharged to third party for reclamation,, ,0,0
,,,,, ,,
,,Abstract Bold,Water Treatment and Monitoring,EM-MM-140a.1,"303-3, 303-5",,
,,Abstract Bold,Water Discharge,, ,,
,Actual,,Is the temperature of discharge water monitored?,, ,Yes,Yes
,Actual,,Number of incidents of non-compliance with discharge limits,, ,0,2
,,,,, ,,
,,Abstract Bold,Water Bodies Affected by Water Discharges and/or Runoff,,306-5,,
,Actual,,Where is final effluent discharged,,,Amikougami Creek,Amikougami Creek
,Actual,,Size of water body used for effluent discharge (m3),,,95km2,95
,Actual,,Average flow of river used for effluent discharge (m3 per second),, ,1.68,1.00
,Actual,,Number of protected species in the water body used for discharge,, , -   ,N/A
,Actual,,"Is receiving water body designated as protected area		",,,No,No
,Actual,,Is the amount of effluent discharged average 5 % or more of annual average volume?,,,Yes,Yes
,Actual,,Have discharges been designated by professionals as having or highly likely to have significant impacts on the water body and associated habitats?,,,No,No
,Actual,,Is the water body recognized by professionals to be particularly sensitive due to its relative size function or status as a rare threatened or endagered system?,,,No,No
,Actual,,Is the water body a ramsar-listed wetland or conservation area?,,,No,No
,Actual,,Is the water body identified as having a high biodiversity value?,,,No,No
,Actual,,Does the water body and related habitat have a high value or importance to local communities?,,,Yes,Yes
,Actual,,Water bodies and related habitats significantly affected by discharge,,,No,
,,,,, ,,
,,Abstract Bold,Tailings and Waste,, ,,
,,Abstract Bold,"Materials, Tailings & Waste",EM-MM-000.A,301-1,,
,,Abstract Bold,Production,, ,,
,Actual,,Total ore processed (tonnes),, ,"310,595","441,588"
,Actual,,Total gold (Oz),, ,"200,418","228,535"
,Thousands,,Total silver (thousands of Oz),, ,17,"23,860"
,Actual,,Mill zinc (t),, ,0,0
,Actual,,Mill copper (t),, ,0,0
,,,,, ,,
,,Abstract Bold,Total Waste Generated (Mineral and Non-Mineral Waste),EM- MM-150a.7,306-2,,
,Actual,,Total non-hazardous waste generated (tonnes),, ,"715,345","877,946"
,Actual,,Total hazardous waste generated (tonnes),, ,52,71
,Actual,Bold,Total waste generated (tonnes),, ,"715,397","878,017"
,Actual,,Total waste recycled (tonnes),, ,"352,922","319,036"
,Actual,,Percentage (%) waste recycled (tonnes),, ,49%,36%
,,,,, ,,
,,Abstract Bold,Mined Material ," EM-MM-150a.5, EM-MM-150.6,  EM-MM-150a.8",306-2,,
,Actual,Bold,Total waste rock mined (tonnes),, ,"397,963","552,101"
,Actual,,Total potentially hazardous waste rock mined (tonnes),, ,0,0
,Actual,,Potentially hazardous waste rock returned underground as backfill or in pits (tonnes),, ,0,0
,Actual,,Potentially hazardous waste rock used in tailings dam construction (tonnes),, ,0,0
,Actual,,Potentially hazardous  waste rock used in other construction (tonnes),, ,0,0
,Actual,,Potentially hazardous  waste rock remaining on surface or removed from waste rock piles (tonnes),, ,0,0
,Actual,,Total non-hazardous waste rock mined (tonnes),, ,"397,963","552,101"
,Actual,,Non-hazardous waste rock returned underground as backfill or in pits (tonnes),, ,0,0
,Actual,,Non-hazardous waste rock used in tailings dam construction (tonnes),, ,"183,873",0
,Actual,,Non-hazardous waste rock used in other construction (tonnes),, ,"107,236","264,107"
,Actual,,Non-hazardous waste rock placed on surface or removed from waste rock piles  (tonnes),, ,"106,854","287,994"
,Actual,,Percentage (%) waste rock recycled,, ,73%,48%
,Actual,Bold,Total mill tailings produced (tonnes),, ,"310,596","325,845"
,Actual,,Total potentially hazardous mill tailings produced (tonnes),, ,0,0
,Actual,,Potentially hazardous mill tailings returned underground as backfill (tonnes),, ,0,0
,Actual,,Potentially hazardous mill tailings placed in surface tailings containment (tonnes),, ,0,0
,Actual,,Total non-hazardous mill tailings produced (tonnes),, ,"310,596","325,845"
,Actual,,Non-hazardous mill tailings returned underground as backfill (tonnes),, ,"60,013","53,588"
,Actual,,Non-hazardous mill tailings placed in surface tailings containment (tonnes),, ,"250,583","272,257"
,Actual,,Percentage (%) mill tailings recycled,, ,19%,16%
,Actual,Bold,Total mined material,, ,"708,559","877,946"
,Actual,Bold,Total hazardous mined material,, ,0,0
,Actual,Bold,Total non-hazardous mine material,, ,"708,559","877,946"
,,,,, ,,
,,Abstract Bold,Domestic Waste & Non-Mineral Hazardous Waste, EM-MM-150a.4,306-2,,
,Actual,Bold,Total non-hazardous domestic waste generated (tonnes),, ,"6,786","6,090"
,Actual,,Domestic waste (garbage) sent to an on-site landfill (tonnes),, ,0,0
,Actual,,Domestic waste (garbage) sent to an on-site incinerator (tonnes),, ,0,0
,Actual,,Domestic waste (garbage) sent to an off-site landfill (tonnes),, ,"4,986","4,749"
,Actual,,Domestic waste (garbage) sent to an off-site incinerator (tonnes),, ,0,0
,Actual,,Paper and cardboard sent to recycling (tonnes),, ,478,7
,Actual,,Plastics sent to recycling (tonnes),, ,0,3
,Actual,,Metals sent to recycling (tonnes),, ,"1,280","1,296"
,Actual,,Wood sent to recycling (tonnes),, ,0,0
,Actual,,Tires sent to recycling (tonnes),, ,42,35
,Actual,,Other sent to recycling (tonnes),, ,0,0
,Actual,Bold,Total domestic waste recycled (tonnes),, ,"1,800","1,341"
,Actual,Bold,Non-Hazardous \Domestic Waste Recycled (%),, ,27%,22%
,Actual,Bold,Total hazardous non-mineral waste generated (tonnes),, ,52,71
,Actual,, Used oil sent off site for treatment or used on-site as fuel (tonnes),, ,44,51
,Actual,, Contaminated soil produced during the year (tonnes),, ,0,0
,Actual,,Hazardous waste shipped to and off-site disposal facility (tonnes),, ,8,20
,Actual,Bold,Total non-mineral waste generated (tonnes),, ,"6,838","6,161"
,,,,, ,,
,,Abstract Bold,Transport of Hazardous Waste,,306-4,,
,Actual,,Total weight of hazardous waste transported (tonnes),, ,52,71
,Actual,,  Hazardous waste transported imported to the mine (tonnes),, ,0,0
,Actual,, Hazardous waste transport exported from the mine (tonnes),, ,52,71
,Actual,,Hazardous waste shipped internationally (%),, ,0%,0%
,,,,, ,,
,,Abstract Bold,Acid Rock Drainage, EM-MM-160a.2, ,,
,Actual,,Predicted to occur,,,No,No
,Actual,,Actively mitigated,,,No,No
,Actual,,Under treatment or remediation,,,No,No
,,,,, ,,
,,Abstract Bold Color,Social,, ,,
,,Abstract Bold,Health & Safety,, ,,
,,Abstract Bold,Combined Health and Safety Performance,EM-MM-320a.1,403-09,,
,Actual,,Person-hours worked,, ,"2,146,623","1,896,207"
,Actual,,Number of fatalities,, ,0,0
,Actual,,Lost time accidents,, ,1,2
,Actual,,Light duty incidents,, ,6,2
,Actual,,Medical aid incident,, ,10,14
,Actual,,Lost-time injury frequency per 200k person-hours worked,, ,0.09,0.21
,Actual,,Lost-time injury frequency per 1M person-hours worked,, ,0.47,1.05
,Actual,,Total incidents frequency per 200k person-hours worked frequency,, ,1.58,1.90
,Actual,,Total incidents frequency per 1M person-hours worked frequency,, ,7.92,9.49
,,,,, ,,
,,Abstract Bold,Employee Health and Safety Performance,EM-MM-320a.1,403-09,,
,Actual,,Person-hours worked,, ,"1,877,698","1,616,351"
,Actual,,Number of fatalities,, ,0,0
,Actual,,Lost time accidents,, ,1,2
,Actual,,Light duty incidents,, ,5,1
,Actual,,Medical aid incident,, ,8,6
,Actual,,Lost-time injury frequency per 200k person-hours worked,, ,0.11,0.25
,Actual,,Lost-time injury frequency per 1M person-hours worked,, ,0.53,1.24
,Actual,,Total incidents frequency per 200k person-hours worked frequency,, ,1.49,1.11
,Actual,,Total incidents frequency per 1M person-hours worked frequency,, ,7.46,5.57
,,,,, ,,
,,Abstract Bold,Contractor Health and Safety Performance, EM-MM-320a.1,403-09,,
,Actual,,Person-hours worked,, ,"268,925","279,856"
,Actual,,Number of fatalities,, ,0,0
,Actual,,Lost time accidents,, ,0,0
,Actual,,Light duty incidents,, ,1,1
,Actual,,Medical aid incident,, ,2,8
,Actual,,Lost-time injury frequency per 200k person-hours worked,, ,0.00,0.00
,Actual,,Lost-time injury frequency per 1M person-hours worked,, ,0.00,0.00
,Actual,,Total incidents frequency per 200k person-hours worked frequency,, ,2.23,6.43
,Actual,,Total incidents frequency per 1M person-hours worked frequency,, ,11.16,32.16
,,,,, ,,
,,Abstract Bold,Workforce,, ,,
,,Abstract Bold,"Global Workforce by Employment Type, Contract, Gender and Region",EM-MM-000.B,2-7,,
,Actual,Bold,Total contractors,, ,191,213
,Actual,Bold,Total Agnico employees,, ,875,889
,Actual,,Total employees male,, ,791,793
,Actual,,Total employees female,, ,84,96
,Actual,,Total agnico permanent,, ,864,878
,Actual,,Permanent male,, ,783,786
,Actual,,Permanent female,, ,81,92
,Actual,,Total agnico temporary,, ,6,7
,Actual,,Temporary male,, ,3,4
,Actual,,Temporary female,, ,3,3
,Actual,,Total agnico on-call,, ,0,0
,Actual,,On-call male,, ,0,0
,Actual,,On-call female,, ,0,0
,Actual,,Total student,, ,5,4
,Actual,,Student male,, ,5,3
,Actual,,Student female,, ,0,1
,Actual,Bold,Percentage contractors,, ,18%,19%
,Actual,Bold,Total workforce,, ,"1,066","1,102"
,,,,, ,,
,,Abstract Bold,"New Employee Hires by Age Group, Gender, and Region",,401-01,,
,Actual,,Total female new hires,, ,27,30
,Actual,,Female under 30 years,, ,19,23
,Actual,,Female 30-50 years,, ,7,6
,Actual,,Female over 50 years,, ,1,1
,Actual,,Total male new hires,, ,64,129
,Actual,,Male under 30 years,, ,33,51
,Actual,,Male 30-50 years,, ,22,69
,Actual,,Male over 50 years,, ,9,9
,Actual,Bold,% Female new hires,, ,32%,30%
,Actual,Bold,Total new hires,, ,91,159
,,,,, ,,
,,Abstract Bold,"New Employee Hire Rate by Gender, and Region",,401-01,,
,Actual,,Total female new hire rate,, ,31.8%,30.0%
,Actual,,Total male new hire rate,, ,7.8%,16.1%
,Actual,,Total new hire rate,, ,10.1%,17.6%
,,,,, ,,
,,Abstract Bold,"Permanent Employee Turnover by Age Group, Gender, and Region",,401-01,,
,Actual,,Total female turnover,, ,18,6
,Actual,,Female under 30 years,, ,2,0
,Actual,,Female 30-50 years,, ,14,5
,Actual,,Female over 50 years,, ,2,1
,Actual,,Total male turnover,, ,147,42
,Actual,,Male under 30 years,, ,30,6
,Actual,,Male 30-50 years,, ,73,26
,Actual,,Male over 50 years,, ,44,10
,Actual,Bold,Total turnover,, ,165,48
,,,,, ,,
,,Abstract Bold,"Permanent Employee Turnover rate by Gender, and Region",,401-1,,
,Actual,,Total female turnover rate,, ,21.8%,6.3%
,Actual,,Total male turnover rate,, ,18.0%,5.3%
,Actual,Bold,Total turnover rate,, ,18.4%,5.4%
,,,,, ,,
,,Abstract Bold,Diversity of Employee in Management Positions by Gender,, ,,
,Actual,,Female front-line management and supervisors,, ,4,
,Actual,,Male front-line management and supervisors,, ,65,
,Actual,Bold,%Female front-line management and supervisors,, ,6%,
,Actual,,Female senior management,, ,4,
,Actual,,Male senior management,, ,18,
,Actual,Bold,%Female senior management,, ,18%,
,Actual,,Female in all management positions,, ,8,
,Actual,,Male in all management positions,, ,83,
,Actual,Bold,%Female in all management positions,, ,10%,
,,,,, ,,
,,Abstract Bold,Average Hours of Training per Year per Employee,,404-1,,
,Actual,,Total hours of training for employees,, ,"19,864","19,278"
,Actual,,Average hours of training per employee,, ,22,21
,,,,, ,,
,,Abstract Bold,Diversity of Employees per Employee Category by Gender,,405-1,,
,Actual,,Percentage of hourly employees female,, ,5%,5%
,Actual,,Percentage of hourly employees male,, ,95%,95%
,Actual,,Percentage of salaried employees female,, ,24%,25%
,Actual,,Percentage of salaried employees male,, ,76%,75%
,Actual,,Percentage of female employees,, ,10%,11%
,Actual,,Percentage of male employees,, ,90%,89%
,,,,, ,,
,,Abstract Bold,Diversity of Employees per Employee Category by Age,,405-1,,
,Actual,,Percentage of hourly employees under 30 years,, ,19%,19%
,Actual,,Percentage of hourly employees 30-50 years,, ,56%,56%
,Actual,,Percentage of hourly employees over 50 years,, ,25%,25%
,Actual,,Percentage of salaried employees under 30 years,, ,19%,20%
,Actual,,Percentage of salaried employees 30-50 years,, ,54%,55%
,Actual,,Percentage of salaried employees over 50 years,, ,26%,25%
,Actual,,Percentage of employees under 30 years,, ,0%,20%
,Actual,,Percentage of employees 30-50 years,, ,55%,55%
,Actual,,Percentage of employees over 50 years,, ,26%,25%
,,,,, ,,
,,Abstract Bold,Local and Indigenous Employment,, ,,
,Actual,,Total indigenous employees,, ,19,28
,Actual,,Percentage indigenous employees,, ,2%,3%
,Actual,,Total local employees,, ,677,719
,Actual,,Percentage local employees,, ,77%,81%
,,,,, ,,
,,Abstract Bold,Benefits Provided to Full-Time Employees,,401-2,,
,Actual,,Life insurance,,,Yes,Yes
,Actual,,Health care,,,Yes,Yes
,Actual,,Disability/invalidity coverage ,,,Yes,Yes
,Actual,,Parental leave,,,Yes,Yes
,Actual,,Retirement provision,,,No,No
,Actual,,Stock ownership,,,No,Yes
,,,,, ,,
,,Abstract Bold,Operational Changes ,,"402-1, MM04",,
,Actual,,Minimum notice period (in weeks) regarding operational changes,,,Per ESA,Per ESA
,Actual,,Number of strikes and lockouts exceeding one week duration ,, ,0,0
,,,,, ,,
,,Abstract Bold,Percentage of Employees Receiving Regular Performance and Career Development Reviews,,404-3,,
,Actual,,Salaried employees who receive performance and career reviews (%),, ,85%,100%
,Actual,,Hourly employees who receive performance and career reviews (%),, ,73%,100%
,,,,, ,,
,,Abstract Bold,Incidents of Discrimination and Corrective Actions Taken,,406-1,,
,Actual,,Number of grievances about discrimination filed through a formal mechanism,, ,3,2
,Actual,,Number of grievances about discrimination investigated by the organization,, ,3,2
,Actual,,Number of remediation plans implemented as a result of an investigation,, ,3,2
,Actual,,"Number of grievances resolved, completed or withdrawn at the end of the year",, ,3,2
,,,,, ,,
,,Abstract Bold,Communities & Indigenous Peoples,, ,,
,,Abstract Bold,Operations Taking Place in or Near Indigenous Territory,EM-MM-210a.2,MM5,,
,Actual,,Is the operation adjacent or on indigenous peoples territory,,,Yes,Yes
,Actual,,Do formal agreements exist with indigenous peoples,,,Yes,Yes
,,,,, ,,
,,Abstract Bold,Local Community Engagement Impact Assessment and Development Programs,,413-1,,
,Actual,,Has the mine been subject to a social impact assessment,,,No,No
,Actual,,Are the results of environmental and social impact assessments publicly disclosed,,,N/A,No
,Actual,,Link to public disclosure,, ,,N/A
,Actual,,Are local community investment plans based on local community needs,,,Yes,Yes
,Actual,,Are stakeholder engagement plans based on stakeholder mapping,,,Ongoing,Yes
,Actual,,Was there active community engagement during the reporting year?,, ,Yes,
,Actual,,Are there local community consultation committees,,,Yes,Yes
,Actual,,Are there processes to include vulnerable groups in community consultation committees or other forms of community engagement,,,Yes,Yes
,Actual,,Is there a formal local community grievance process,,,Yes,Yes
,,,,, ,,
,,Abstract Bold,Actual or Potential Negative Impacts on Local Communities Near the Mine,,413-2,,
,Actual,,Are there actual or potential negative social impacts on local communities? ,,,Potential impacts,Potential impacts
,Actual,,Are there actual or potential negative economic impacts on local communities? ,,,No impacts,No impacts
,Actual,,Are there actual or potential negative impacts on the local communities' environmental well-being? ,,,Potential impacts,Potential impacts
,,,,, ,,
,,Abstract Bold,Community Response Mechanisms,,MM7,,
,Actual,Bold,Total number of community grievances or complaints by category,, ,0,1
,Actual,,Environmental,, ,0,0
,Actual,,Health & safety,, ,0,0
,Actual,,Social and communities,, ,0,0
,Actual,,Economic opportunities (e.g. employment & procurement),, ,0,0
,Actual,,Indigenous rights,, ,0,0
,Actual,,Land and resource use,, ,0,0
,Actual,,Mining practices and activities,, ,0,1
,Actual,,Number of grievances or complaints investigated,, ,0,1
,Actual,,Number of remediation plans implemented as a result of an investigation,, ,0,1
,Actual,,Number of grievances or complaints resolved completed or withdrawn at the end of the year,, ,0,1
,Actual,,Number of grievances not addressed within 30 days,, ,,0
,Actual,,Number of complainants during the year,, ,,1
,,,,, ,,
,,Abstract Bold,Significant Disputes or Incidents Relating to Land Use Customary Rights or Local Communities and Indigenous Peoples,, ,,
,Actual,,Total number of significant disputes,, ,0,0
,Actual,,Number of incidents investigated,, ,0,0
,Actual,,Number of remediation plans implemented as a result of an investigation,, ,0,0
,Actual,,Number of remediation plan results reviewed by internal management,, ,0,0
,Actual,,Number of disputes or incidents resolved completed or withdrawn at the end of the year,, ,0,0
,Actual,,Descriptions of any disputes or incidents,,,N/A,N/A
,,,,, ,,
,,Abstract Bold,Non-compliance with Laws and Regulations in the Social and Economic Area,, ,,
,Actual,,Where there any significant fines or non-monetary sanctions for non-compliance with social or economic laws and/or regulations?,,,No,No
,Actual,,Total monetary value of fines,,,N/A,N/A
,Actual,,Total number of non-monetary sanctions,,,N/A,N/A
,,,,, ,,
,,Abstract Bold,Closure and Remediation,, ,,
,Actual,,Does the site have a completed closure & remediation plan,,,Yes,Yes
,Actual,,If yes does the plan include social and economic considerations? ,,,Yes,Yes
,,,,, ,,
,,Abstract Bold,Political contributions,, ,,
,Actual,,Were any financial or in-kind contributions given to political or related parties?,,,No,No
,,,,, ,,
,,Abstract Bold,Human Rights,, ,,
,Actual,,Has the mine been subject to human rights reviews or human rights impact assessment1?,,,Yes,Yes
,,,,, ,,
,,Abstract Bold,Community Engagements (TSM),, ,,
,,Abstract Bold,Community of Interest Engagement,, ,,
,Actual,,Does the operation publicy report on COI engagements including type of engagements and topic/themes of the engagement? ,,,No,N/A
,Actual,,Link to public disclosure,, ,,N/A
,,,,, ,,
,,Abstract Bold,Community of Interest Feedback on Engagement and Outcomes,, ,,
,Actual,,Does the operation publicy report on COI feedback on engagements and outcomes?,,,No,N/A
,Actual,,Link to public disclosure,, ,,N/A
,,,,, ,,
,,Abstract Bold,Effectiveness of Community Engagement System,, ,,
,Actual,,Does the operation publicy report on the effectiveness of the engagement system?,,,No,N/A
,Actual,,Link to public disclosure,, ,,N/A
,,,,, ,,
,,Abstract Bold,Economic Performance,,202-1,,
,,Abstract Bold,Local minimum wage in local currency Ratio of female entry level wage to local minimum wage Ratio of male entry level wage to local minimum wage,, ,,
,Actual,,Local minimum wage in local currency,, ,15.00,16.55
